203.93	65.96
204.938	65.97
205.946	65.93
206.5	66.007
206.954	66.071
207.759	66.152
208.969	66.227
209.977	67.791
210.985	68.37
211.993	69.248
213	70.068
214.008	70.438
215.016	70.681
216.717	71.009
218.039	71.241
219.047	71.336
220.055	71.462
221.063	71.63
222.07	71.709
224.086	71.608
225.094	71.482
226.102	71.55
227.109	71.659
228.117	71.716
229.125	71.629
231.141	71.498
232.148	71.462
233.156	71.493
234.164	71.597
235.172	71.622
236.179	71.54
237.321	71.485
238.195	71.423
239.203	71.116
240.211	70.964
241.218	71.073
242.226	71.142
243.234	71.061
244.242	70.893
244.487	70.866
247.265	70.779
248.273	70.81
249.281	70.807
252.549	70.915
255.327	70.969
257.343	70.862
258.344	70.913
260.344	70.912
261.344	70.946
262.344	70.949
263.344	71.012
264.344	70.977
267.344	70.653
270.717	70.767
271.344	70.811
272.344	70.972
273.344	70.979
274.344	70.86
275.344	70.701
276.344	70.746
277.344	70.858
278.344	70.938
279.344	70.869
281.344	70.671
281.717	70.709
281.972	70.711
283.344	70.867
285.344	70.812
287.344	70.881
288.344	70.941
289.344	70.921
291.717	70.687
292.344	70.611
292.717	70.63
292.972	70.664
294.344	70.743
295.344	70.767
296.344	70.928
296.717	70.97
301.972	71.502
303.344	71.619
304.344	71.725
306.344	71.538
308.344	71.646
309.344	71.573
310.344	71.468
312.344	71.572
317.344	71.344
318.344	71.452
320.344	71.561
321.344	71.541
322.344	71.488
323.344	71.619
324.344	71.633
325.344	71.559
326.344	71.432
327.344	71.377
329.344	71.308
331.344	71.297
333.344	71.146
335.344	70.822
336.344	70.938
336.972	70.983
339.972	71.135
341.344	71.238
343.344	71.566
345.344	72
346.344	72.335
347.344	72.603
348.344	72.833
350.344	74.145
352.344	75.615
353.344	76.103
355.717	77.817
357.344	79.036
358.344	79.74
359.344	80.412
360.972	81.476
364.344	83.565
365.344	84.053
369.344	85.363
370.344	85.803
371.344	86.133
372.344	86.151
373.344	86.111
374.344	86.115
375.344	86.167
375.972	86.231
376.344	86.278
377.344	86.445
378.344	86.4
380.344	86.406
380.972	86.422
382.344	86.477
385.344	86.543
386.972	86.605
387.344	86.623
388.344	86.737
390.344	87.382
391.344	87.608
392.344	87.808
393.344	88.064
394.344	88.409
397.344	89.291
398.344	89.544
399.344	89.618
401.344	89.702
403.344	89.654
406.344	89.163
407.344	88.908
408.344	88.899
409.344	88.832
410.344	88.865
411.344	88.963
412.344	88.961
413.344	88.886
414.344	88.79
415.344	88.754
416.344	88.918
417.344	88.993
418.972	89.255
420.344	89.435
421.344	89.496
422.344	89.529
423.344	89.379
425.344	88.939
426.344	88.916
428.344	88.993
429.344	89.005
431.344	88.991
433.344	88.918
435.344	88.944
438.344	88.919
439.344	88.971
441.344	89.206
444.344	89.361
445.344	89.282
447.344	89.028
448.344	88.944
451.344	89.232
453.344	89.131
455.344	89.176
457.344	89.253
459.344	89.377
460.344	89.41
465.344	89.178
467.344	89.112
468.344	89.124
470.344	89.199
471.344	89.199
476.344	89.082
478.344	89.136
479.344	89.051
480.344	88.994
484.221	89.004
